project_id,question_id,respondent_id,response
18058,P2T,328,1
18058,P2T,329,2
18058,P2T,330,3
18058,P2T,331,1
18058,P2T,332,1
18058,P2T,333,2
18058,P2T,334,2
18058,P2T,335,3
18058,P2T,336,1
18058,P2T,337,1
18058,P2T,338,2
18058,P2T,339,1
18058,P2T,340,1
18058,P2T,341,1
18058,P2T,342,2
18058,P2T,343,3
18058,P2T,344,3
18058,P2T,345,1
18058,P2T,346,2
18058,P2T,347,1
18058,P2T,348,2
18058,P2T,349,3
18058,P2T,350,1
18058,P2T,351,3
18058,P2T,352,3
18058,P2T,353,1
18058,P2T,354,2
18058,P2T,355,2
18058,P2T,356,1
18058,P2T,357,3
18058,P2T,358,1
18058,P2T,359,2
18058,P2T,360,3
18058,P2T,361,3
18058,P2T,362,1
18058,P2T,363,2
18058,P2T,364,2
18058,P2T,365,3
18058,P2T,366,3
18058,P2T,367,2
18058,P2T,368,1
18058,P2T,369,1
18058,P2T,370,1
18058,P2T,371,2
18058,P2T,372,1
18058,P2T,373,2
18058,P2T,374,1
18058,P2T,375,1
18058,P2T,376,2
18058,P2T,377,3
18058,P2T,378,3
18058,P2T,379,1
18058,P2T,380,3
18058,P2T,381,3
18058,P2T,382,1
18058,P2T,383,3
18058,P2T,384,2
18058,P2T,385,2
18058,P2T,386,3
18058,P2T,387,3
18058,P2T,388,3
18058,P2T,389,2
18058,P2T,390,2
18058,P2T,391,3
18058,P2T,392,2
18058,P2T,393,2
18058,P2T,394,2
18058,P2T,395,1
18058,P2T,396,1
18058,P2T,397,2
18058,P2T,398,4
18058,P2T,399,2
18058,P2T,400,2
18058,P2T,401,2
18058,P2T,402,1
18058,P2T,403,2
18058,PARTY,1,I
18058,PARTY,2,I
18058,PARTY,3,I
18058,PARTY,4,D
18058,PARTY,5,D
18058,PARTY,6,R
18058,PARTY,7,R
18058,PARTY,8,R
18058,PARTY,9,I
18058,PARTY,10,R
18058,PARTY,11,D
18058,PARTY,12,D
18058,PARTY,13,R
18058,PARTY,14,R
18058,PARTY,15,D
18058,PARTY,16,D
18058,PARTY,17,R
18058,PARTY,18,D
18058,PARTY,19,R
18058,PARTY,20,I
18058,PARTY,21,D
18058,PARTY,22,D
18058,PARTY,23,D
18058,PARTY,24,I
18058,PARTY,25,R
18058,PARTY,26,D
18058,PARTY,27,R
18058,PARTY,28,R
18058,PARTY,29,D
18058,PARTY,30,D
18058,PARTY,31,R
18058,PARTY,32,D
18058,PARTY,33,D
18058,PARTY,34,D
18058,PARTY,35,R
18058,PARTY,36,R
18058,PARTY,37,D
18058,PARTY,38,R
18058,PARTY,39,D
18058,PARTY,40,R
18058,PARTY,41,D
18058,PARTY,42,R
18058,PARTY,43,R
18058,PARTY,44,R
18058,PARTY,45,I
18058,PARTY,46,R
18058,PARTY,47,D
18058,PARTY,48,I
18058,PARTY,49,R
18058,PARTY,50,D
18058,PARTY,51,D
18058,PARTY,52,I
18058,PARTY,53,I
18058,PARTY,54,I
18058,PARTY,55,I
18058,PARTY,56,R
18058,PARTY,57,R
18058,PARTY,58,D
18058,PARTY,59,R
18058,PARTY,60,D
18058,PARTY,61,D
18058,PARTY,62,R
18058,PARTY,63,R
18058,PARTY,64,R
18058,PARTY,65,R
18058,PARTY,66,R
18058,PARTY,67,I
18058,PARTY,68,D
18058,PARTY,69,D
18058,PARTY,70,R
18058,PARTY,71,R
18058,PARTY,72,R
18058,PARTY,73,R
18058,PARTY,74,I
18058,PARTY,75,D
18058,PARTY,76,R
18058,PARTY,77,R
18058,PARTY,78,I
18058,PARTY,79,I
18058,PARTY,80,I
18058,PARTY,81,R
18058,PARTY,82,I
18058,PARTY,83,I
18058,PARTY,84,D
18058,PARTY,85,R
18058,PARTY,86,I
18058,PARTY,87,R
18058,PARTY,88,R
18058,PARTY,89,R
18058,PARTY,90,R
18058,PARTY,91,R
18058,PARTY,92,D
18058,PARTY,93,R
18058,PARTY,94,D
18058,PARTY,95,D
18058,PARTY,96,R
18058,PARTY,97,R
18058,PARTY,98,I
18058,PARTY,99,R
18058,PARTY,100,R
18058,PARTY,101,I
18058,PARTY,102,I
18058,PARTY,103,D
18058,PARTY,104,D
18058,PARTY,105,R
18058,PARTY,106,R
18058,PARTY,107,R
18058,PARTY,108,D
18058,PARTY,109,D
18058,PARTY,110,R
18058,PARTY,111,R
18058,PARTY,112,I
18058,PARTY,113,I
18058,PARTY,114,R
18058,PARTY,115,R
18058,PARTY,116,I
18058,PARTY,117,I
18058,PARTY,118,D
18058,PARTY,119,R
18058,PARTY,120,I
18058,PARTY,121,I
18058,PARTY,122,I
18058,PARTY,123,R
18058,PARTY,124,I
18058,PARTY,125,D
18058,PARTY,126,R
18058,PARTY,127,D
18058,PARTY,128,D
18058,PARTY,129,R
18058,PARTY,130,D
18058,PARTY,131,R
18058,PARTY,132,R
18058,PARTY,133,D
18058,PARTY,134,R
18058,PARTY,135,D
18058,PARTY,136,R
18058,PARTY,137,D
18058,PARTY,138,D
18058,PARTY,139,D
18058,PARTY,140,D
18058,PARTY,141,R
18058,PARTY,142,R
18058,PARTY,143,D
18058,PARTY,144,R
18058,PARTY,145,R
18058,PARTY,146,D
18058,PARTY,147,I
18058,PARTY,148,D
18058,PARTY,149,R
18058,PARTY,150,I
18058,PARTY,151,R
18058,PARTY,152,R
18058,PARTY,153,R
18058,PARTY,154,I
18058,PARTY,155,R
18058,PARTY,156,I
18058,PARTY,157,R
18058,PARTY,158,D
18058,PARTY,159,R
18058,PARTY,160,R
18058,PARTY,161,I
18058,PARTY,162,R
18058,PARTY,163,R
18058,PARTY,164,R
18058,PARTY,165,D
18058,PARTY,166,I
18058,PARTY,167,D
18058,PARTY,168,D
18058,PARTY,169,I
18058,PARTY,170,I
18058,PARTY,171,R
18058,PARTY,172,R
18058,PARTY,173,D
18058,PARTY,174,I
18058,PARTY,175,D
18058,PARTY,176,D
18058,PARTY,177,R
18058,PARTY,178,I
18058,PARTY,179,D
18058,PARTY,180,D
18058,PARTY,181,D
18058,PARTY,182,R
18058,PARTY,183,R
18058,PARTY,184,D
18058,PARTY,185,R
18058,PARTY,186,D
18058,PARTY,187,D
18058,PARTY,188,I
18058,PARTY,189,D
18058,PARTY,190,D
18058,PARTY,191,D
18058,PARTY,192,I
18058,PARTY,193,I
18058,PARTY,194,R
18058,PARTY,195,R
18058,PARTY,196,R
18058,PARTY,197,I
18058,PARTY,198,R
18058,PARTY,199,R
18058,PARTY,200,D
18058,PARTY,201,R
18058,PARTY,202,R
18058,PARTY,203,I
18058,PARTY,204,D
18058,PARTY,205,R
18058,PARTY,206,D
18058,PARTY,207,I
18058,PARTY,208,D
18058,PARTY,209,R
18058,PARTY,210,R
18058,PARTY,211,R
18058,PARTY,212,D
18058,PARTY,213,D
18058,PARTY,214,D
18058,PARTY,215,D
18058,PARTY,216,D
18058,PARTY,217,I
18058,PARTY,218,R
18058,PARTY,219,R
18058,PARTY,220,R
18058,PARTY,221,D
18058,PARTY,222,D
18058,PARTY,223,D
18058,PARTY,224,D
18058,PARTY,225,D
18058,PARTY,226,I
18058,PARTY,227,R
18058,PARTY,228,I
18058,PARTY,229,D
18058,PARTY,230,D
18058,PARTY,231,R
18058,PARTY,232,D
18058,PARTY,233,R
18058,PARTY,234,D
18058,PARTY,235,R
18058,PARTY,236,I
18058,PARTY,237,D
18058,PARTY,238,R
18058,PARTY,239,R
18058,PARTY,240,D
18058,PARTY,241,I
18058,PARTY,242,I
18058,PARTY,243,R
18058,PARTY,244,D
18058,PARTY,245,R
18058,PARTY,246,I
18058,PARTY,247,D
18058,PARTY,248,I
18058,PARTY,249,D
18058,PARTY,250,D
18058,PARTY,251,R
18058,PARTY,252,R
18058,PARTY,253,I
18058,PARTY,254,D
18058,PARTY,255,I
18058,PARTY,256,D
18058,PARTY,257,I
18058,PARTY,258,R
18058,PARTY,259,D
18058,PARTY,260,D
18058,PARTY,261,R
18058,PARTY,262,D
18058,PARTY,263,R
18058,PARTY,264,R
18058,PARTY,265,D
18058,PARTY,266,R
18058,PARTY,267,R
18058,PARTY,268,I
18058,PARTY,269,R
18058,PARTY,270,D
18058,PARTY,271,I
18058,PARTY,272,R
18058,PARTY,273,R
18058,PARTY,274,I
18058,PARTY,275,I
18058,PARTY,276,R
18058,PARTY,277,D
18058,PARTY,278,I
18058,PARTY,279,R
18058,PARTY,280,D
18058,PARTY,281,I
18058,PARTY,282,D
18058,PARTY,283,R
18058,PARTY,284,R
18058,PARTY,285,D
18058,PARTY,286,D
18058,PARTY,287,R
18058,PARTY,288,I
18058,PARTY,289,D
18058,PARTY,290,I
18058,PARTY,291,R
18058,PARTY,292,D
18058,PARTY,293,R
18058,PARTY,294,I
18058,PARTY,295,R
18058,PARTY,296,R
18058,PARTY,297,I
18058,PARTY,298,R
18058,PARTY,299,D
18058,PARTY,300,D
18058,PARTY,301,I
18058,PARTY,302,R
18058,PARTY,303,D
18058,PARTY,304,R
18058,PARTY,305,D
18058,PARTY,306,D
18058,PARTY,307,D
18058,PARTY,308,R
18058,PARTY,309,D
18058,PARTY,310,R
18058,PARTY,311,R
18058,PARTY,312,R
18058,PARTY,313,D
18058,PARTY,314,I
18058,PARTY,315,I
18058,PARTY,316,D
18058,PARTY,317,I
18058,PARTY,318,D
18058,PARTY,319,R
18058,PARTY,320,D
18058,PARTY,321,I
18058,PARTY,322,I
18058,PARTY,323,I
18058,PARTY,324,D
18058,PARTY,325,I
18058,PARTY,326,I
18058,PARTY,327,R
18058,PARTY,328,R
18058,PARTY,329,D
18058,PARTY,330,D
18058,PARTY,331,D
18058,PARTY,332,I
18058,PARTY,333,D
18058,PARTY,334,R
18058,PARTY,335,D
18058,PARTY,336,D
18058,PARTY,337,D
18058,PARTY,338,R
18058,PARTY,339,D
18058,PARTY,340,D
18058,PARTY,341,D
18058,PARTY,342,R
18058,PARTY,343,D
18058,PARTY,344,D
18058,PARTY,345,D
18058,PARTY,346,R
18058,PARTY,347,D
18058,PARTY,348,I
18058,PARTY,349,D
18058,PARTY,350,D
18058,PARTY,351,I
18058,PARTY,352,I
18058,PARTY,353,D
18058,PARTY,354,I
18058,PARTY,355,R
18058,PARTY,356,R
18058,PARTY,357,R
18058,PARTY,358,D
18058,PARTY,359,D
18058,PARTY,360,I
18058,PARTY,361,D
18058,PARTY,362,D
18058,PARTY,363,R
18058,PARTY,364,R
18058,PARTY,365,I
18058,PARTY,366,R
18058,PARTY,367,R
18058,PARTY,368,D
18058,PARTY,369,D
18058,PARTY,370,D
18058,PARTY,371,D
18058,PARTY,372,D
18058,PARTY,373,D
18058,PARTY,374,D
18058,PARTY,375,I
18058,PARTY,376,R
18058,PARTY,377,D
18058,PARTY,378,D
18058,PARTY,379,R
18058,PARTY,380,D
18058,PARTY,381,I
18058,PARTY,382,R
18058,PARTY,383,R
18058,PARTY,384,D
18058,PARTY,385,R
18058,PARTY,386,D
18058,PARTY,387,I
18058,PARTY,388,I
18058,PARTY,389,D
18058,PARTY,390,R
18058,PARTY,391,R
18058,PARTY,392,D
18058,PARTY,393,R
18058,PARTY,394,I
18058,PARTY,395,D
18058,PARTY,396,D
18058,PARTY,397,R
18058,PARTY,398,D
18058,PARTY,399,I
18058,PARTY,400,R
18058,PARTY,401,I
18058,PARTY,402,R
18058,PARTY,403,R
18058,Q1,1,1
18058,Q1,2,3
18058,Q1,3,1
18058,Q1,4,1
18058,Q1,5,1
18058,Q1,6,5
18058,Q1,7,3
18058,Q1,8,3
18058,Q1,9,1
18058,Q1,10,5
18058,Q1,11,5
18058,Q1,12,1
18058,Q1,13,5
18058,Q1,14,3
18058,Q1,15,5
18058,Q1,16,3
18058,Q1,17,5
18058,Q1,18,5
18058,Q1,19,5
18058,Q1,20,5
18058,Q1,21,1
18058,Q1,22,1
18058,Q1,23,1
18058,Q1,24,3
18058,Q1,25,3
18058,Q1,26,3
18058,Q1,27,3
18058,Q1,28,3
18058,Q1,29,3
18058,Q1,30,1
18058,Q1,31,3
18058,Q1,32,1
18058,Q1,33,1
18058,Q1,34,1
18058,Q1,35,1
18058,Q1,36,3
18058,Q1,37,3
18058,Q1,38,3
18058,Q1,39,1
18058,Q1,40,3
18058,Q1,41,1
18058,Q1,42,5
18058,Q1,43,3
18058,Q1,44,3
18058,Q1,45,1
18058,Q1,46,4
18058,Q1,47,5
18058,Q1,48,3
18058,Q1,49,3
18058,Q1,50,1
18058,Q1,51,1
18058,Q1,52,5
18058,Q1,53,4
18058,Q1,54,4
18058,Q1,55,1
18058,Q1,56,4
18058,Q1,57,5
18058,Q1,58,5
18058,Q1,59,1
18058,Q1,60,1
18058,Q1,61,1
18058,Q1,62,4
18058,Q1,63,5
18058,Q1,64,3
18058,Q1,65,3
18058,Q1,66,3
18058,Q1,67,1
18058,Q1,68,1
18058,Q1,69,1
18058,Q1,70,3
18058,Q1,71,3
18058,Q1,72,3
18058,Q1,73,4
18058,Q1,74,2
18058,Q1,75,1
18058,Q1,76,1
18058,Q1,77,3
18058,Q1,78,3
18058,Q1,79,4
18058,Q1,80,1
18058,Q1,81,3
18058,Q1,82,1
18058,Q1,83,1
18058,Q1,84,1
18058,Q1,85,3
18058,Q1,86,3
18058,Q1,87,3
18058,Q1,88,1
18058,Q1,89,5
18058,Q1,90,1
18058,Q1,91,5
18058,Q1,92,1
18058,Q1,93,3
18058,Q1,94,1
18058,Q1,95,1
18058,Q1,96,3
18058,Q1,97,3
18058,Q1,98,1
18058,Q1,99,3
18058,Q1,100,3
18058,Q1,101,3
18058,Q1,102,1
18058,Q1,103,1
18058,Q1,104,3
18058,Q1,105,3
18058,Q1,106,3
18058,Q1,107,3
18058,Q1,108,1
18058,Q1,109,1
18058,Q1,110,3
18058,Q1,111,3
18058,Q1,112,3
18058,Q1,113,5
18058,Q1,114,3
18058,Q1,115,4
18058,Q1,116,5
18058,Q1,117,1
18058,Q1,118,1
18058,Q1,119,5
18058,Q1,120,5
18058,Q1,121,3
18058,Q1,122,3
18058,Q1,123,3
18058,Q1,124,3
18058,Q1,125,1
18058,Q1,126,5
18058,Q1,127,1
18058,Q1,128,1
18058,Q1,129,3
18058,Q1,130,3
18058,Q1,131,1
18058,Q1,132,3
18058,Q1,133,2
18058,Q1,134,3
18058,Q1,135,1
18058,Q1,136,3
18058,Q1,137,1
18058,Q1,138,5
18058,Q1,139,1
18058,Q1,140,1
18058,Q1,141,3
18058,Q1,142,5
18058,Q1,143,1
18058,Q1,144,3
18058,Q1,145,3
18058,Q1,146,1
18058,Q1,147,5
18058,Q1,148,1
18058,Q1,149,3
18058,Q1,150,1
18058,Q1,151,3
18058,Q1,152,3
18058,Q1,153,5
18058,Q1,154,1
18058,Q1,155,3
18058,Q1,156,5
18058,Q1,157,3
18058,Q1,158,1
18058,Q1,159,3
18058,Q1,160,3
18058,Q1,161,1
18058,Q1,162,3
18058,Q1,163,3
18058,Q1,164,3
18058,Q1,165,1
18058,Q1,166,3
18058,Q1,167,5
18058,Q1,168,5
18058,Q1,169,5
18058,Q1,170,5
18058,Q1,171,3
18058,Q1,172,3
18058,Q1,173,1
18058,Q1,174,3
18058,Q1,175,1
18058,Q1,176,1
18058,Q1,177,5
18058,Q1,178,3
18058,Q1,179,1
18058,Q1,180,1
18058,Q1,181,1
18058,Q1,182,3
18058,Q1,183,1
18058,Q1,184,5
18058,Q1,185,3
18058,Q1,186,5
18058,Q1,187,1
18058,Q1,188,3
18058,Q1,189,1
18058,Q1,190,5
18058,Q1,191,1
18058,Q1,192,5
18058,Q1,193,1
18058,Q1,194,3
18058,Q1,195,3
18058,Q1,196,1
18058,Q1,197,1
18058,Q1,198,3
18058,Q1,199,3
18058,Q1,200,1
18058,Q1,201,3
18058,Q1,202,3
18058,Q1,203,1
18058,Q1,204,1
18058,Q1,205,3
18058,Q1,206,5
18058,Q1,207,4
18058,Q1,208,1
18058,Q1,209,3
18058,Q1,210,3
18058,Q1,211,1
18058,Q1,212,5
18058,Q1,213,1
18058,Q1,214,1
18058,Q1,215,1
18058,Q1,216,5
18058,Q1,217,4
18058,Q1,218,3
18058,Q1,219,3
18058,Q1,220,3
18058,Q1,221,1
18058,Q1,222,3
18058,Q1,223,1
18058,Q1,224,1
18058,Q1,225,1
18058,Q1,226,1
18058,Q1,227,5
18058,Q1,228,3
18058,Q1,229,5
18058,Q1,230,1
18058,Q1,231,5
18058,Q1,232,1
18058,Q1,233,3
18058,Q1,234,1
18058,Q1,235,3
18058,Q1,236,1
18058,Q1,237,1
18058,Q1,238,3
18058,Q1,239,3
18058,Q1,240,1
18058,Q1,241,5
18058,Q1,242,5
18058,Q1,243,1
18058,Q1,244,1
18058,Q1,245,3
18058,Q1,246,3
18058,Q1,247,1
18058,Q1,248,1
18058,Q1,249,1
18058,Q1,250,3
18058,Q1,251,1
18058,Q1,252,4
18058,Q1,253,1
18058,Q1,254,1
18058,Q1,255,3
18058,Q1,256,5
18058,Q1,257,2
18058,Q1,258,3
18058,Q1,259,1
18058,Q1,260,5
18058,Q1,261,3
18058,Q1,262,1
18058,Q1,263,1
18058,Q1,264,2
18058,Q1,265,5
18058,Q1,266,5
18058,Q1,267,3
18058,Q1,268,1
18058,Q1,269,3
18058,Q1,270,1
18058,Q1,271,1
18058,Q1,272,3
18058,Q1,273,3
18058,Q1,274,3
18058,Q1,275,5
18058,Q1,276,3
18058,Q1,277,1
18058,Q1,278,5
18058,Q1,279,3
18058,Q1,280,5
18058,Q1,281,3
18058,Q1,282,1
18058,Q1,283,3
18058,Q1,284,3
18058,Q1,285,1
18058,Q1,286,1
18058,Q1,287,1
18058,Q1,288,4
18058,Q1,289,1
18058,Q1,290,3
18058,Q1,291,3
18058,Q1,292,5
18058,Q1,293,3
18058,Q1,294,3
18058,Q1,295,3
18058,Q1,296,3
18058,Q1,297,5
18058,Q1,298,4
18058,Q1,299,1
18058,Q1,300,5
18058,Q1,301,4
18058,Q1,302,3
18058,Q1,303,1
18058,Q1,304,3
18058,Q1,305,1
18058,Q1,306,1
18058,Q1,307,1
18058,Q1,308,3
18058,Q1,309,1
18058,Q1,310,3
18058,Q1,311,3
18058,Q1,312,3
18058,Q1,313,1
18058,Q1,314,3
18058,Q1,315,4
18058,Q1,316,1
18058,Q1,317,1
18058,Q1,318,3
18058,Q1,319,4
18058,Q1,320,1
18058,Q1,321,3
18058,Q1,322,4
18058,Q1,323,1
18058,Q1,324,1
18058,Q1,325,3
18058,Q1,326,3
18058,Q1,327,3
18058,Q1,328,3
18058,Q1,329,1
18058,Q1,330,1
18058,Q1,331,1
18058,Q1,332,1
18058,Q1,333,1
18058,Q1,334,3
18058,Q1,335,1
18058,Q1,336,1
18058,Q1,337,3
18058,Q1,338,1
18058,Q1,339,1
18058,Q1,340,3
18058,Q1,341,1
18058,Q1,342,3
18058,Q1,343,1
18058,Q1,344,5
18058,Q1,345,1
18058,Q1,346,3
18058,Q1,347,1
18058,Q1,348,5
18058,Q1,349,3
18058,Q1,350,1
18058,Q1,351,1
18058,Q1,352,1
18058,Q1,353,1
18058,Q1,354,3
18058,Q1,355,5
18058,Q1,356,2
18058,Q1,357,5
18058,Q1,358,1
18058,Q1,359,1
18058,Q1,360,2
18058,Q1,361,2
18058,Q1,362,1
18058,Q1,363,3
18058,Q1,364,3
18058,Q1,365,3
18058,Q1,366,4
18058,Q1,367,1
18058,Q1,368,3
18058,Q1,369,1
18058,Q1,370,1
18058,Q1,371,1
18058,Q1,372,1
18058,Q1,373,1
18058,Q1,374,1
18058,Q1,375,2
18058,Q1,376,1
18058,Q1,377,1
18058,Q1,378,1
18058,Q1,379,3
18058,Q1,380,1
18058,Q1,381,4
18058,Q1,382,3
18058,Q1,383,4
18058,Q1,384,1
18058,Q1,385,5
18058,Q1,386,1
18058,Q1,387,3
18058,Q1,388,5
18058,Q1,389,1
18058,Q1,390,5
18058,Q1,391,3
18058,Q1,392,5
18058,Q1,393,1
18058,Q1,394,4
18058,Q1,395,3
18058,Q1,396,1
18058,Q1,397,3
18058,Q1,398,1
18058,Q1,399,3
18058,Q1,400,3
18058,Q1,401,3
18058,Q1,402,3
18058,Q1,403,1
18058,Q10,1,1
18058,Q10,2,1
18058,Q10,3,1
18058,Q10,4,1
18058,Q10,5,1
18058,Q10,6,2
18058,Q10,7,2
18058,Q10,8,2
18058,Q10,9,3
18058,Q10,10,1
18058,Q10,11,3
18058,Q10,12,1
18058,Q10,13,1
18058,Q10,14,2
18058,Q10,15,1
18058,Q10,16,1
18058,Q10,17,2
18058,Q10,18,2
18058,Q10,19,2
18058,Q10,20,2
18058,Q10,21,1
18058,Q10,22,1
18058,Q10,23,1
18058,Q10,24,2
18058,Q10,25,2
18058,Q10,26,2
18058,Q10,27,2
18058,Q10,28,2
18058,Q10,29,3
18058,Q10,30,1
18058,Q10,31,2
18058,Q10,32,3
18058,Q10,33,1
18058,Q10,34,1
18058,Q10,35,2
18058,Q10,36,2
18058,Q10,37,2
18058,Q10,38,2
18058,Q10,39,1
18058,Q10,40,2
18058,Q10,41,1
18058,Q10,42,3
18058,Q10,43,2
18058,Q10,44,2
18058,Q10,45,1
18058,Q10,46,1
18058,Q10,47,3
18058,Q10,48,2
18058,Q10,49,2
18058,Q10,50,2
18058,Q10,51,1
18058,Q10,52,2
18058,Q10,53,1
18058,Q10,54,3
18058,Q10,55,1
18058,Q10,56,2
18058,Q10,57,2
18058,Q10,58,1
18058,Q10,59,1
18058,Q10,60,1
18058,Q10,61,1
18058,Q10,62,1
18058,Q10,63,1
18058,Q10,64,2
18058,Q10,65,2
18058,Q10,66,2
18058,Q10,67,1
18058,Q10,68,3
18058,Q10,69,1
18058,Q10,70,1
18058,Q10,71,2
18058,Q10,72,2
18058,Q10,73,2
18058,Q10,74,1
18058,Q10,75,1
18058,Q10,76,1
18058,Q10,77,2
18058,Q10,78,1
18058,Q10,79,2
18058,Q10,80,1
18058,Q10,81,2
18058,Q10,82,1
18058,Q10,83,1
18058,Q10,84,1
18058,Q10,85,1
18058,Q10,86,1
18058,Q10,87,1
18058,Q10,88,1
18058,Q10,89,2
18058,Q10,90,1
18058,Q10,91,1
18058,Q10,92,1
18058,Q10,93,2
18058,Q10,94,1
18058,Q10,95,1
18058,Q10,96,2
18058,Q10,97,2
18058,Q10,98,3
18058,Q10,99,1
18058,Q10,100,2
18058,Q10,101,2
18058,Q10,102,1
18058,Q10,103,1
18058,Q10,104,2
18058,Q10,105,1
18058,Q10,106,2
18058,Q10,107,2
18058,Q10,108,1
18058,Q10,109,1
18058,Q10,110,3
18058,Q10,111,2
18058,Q10,112,2
18058,Q10,113,1
18058,Q10,114,1
18058,Q10,115,2
18058,Q10,116,2
18058,Q10,117,1
18058,Q10,118,1
18058,Q10,119,3
18058,Q10,120,3
18058,Q10,121,2
18058,Q10,122,2
18058,Q10,123,2
18058,Q10,124,2
18058,Q10,125,1
18058,Q10,126,2
18058,Q10,127,1
18058,Q10,128,1
18058,Q10,129,2
18058,Q10,130,2
18058,Q10,131,1
18058,Q10,132,1
18058,Q10,133,1
18058,Q10,134,2
18058,Q10,135,3
18058,Q10,136,2
18058,Q10,137,2
18058,Q10,138,2
18058,Q10,139,3
18058,Q10,140,1
18058,Q10,141,2
18058,Q10,142,1
18058,Q10,143,1
18058,Q10,144,2
18058,Q10,145,1
18058,Q10,146,1
18058,Q10,147,3
18058,Q10,148,1
18058,Q10,149,2
18058,Q10,150,1
18058,Q10,151,2
18058,Q10,152,2
18058,Q10,153,2
18058,Q10,154,1
18058,Q10,155,2
18058,Q10,156,2
18058,Q10,157,2
18058,Q10,158,1
18058,Q10,159,2
18058,Q10,160,2
18058,Q10,161,1
18058,Q10,162,2
18058,Q10,163,1
18058,Q10,164,2
18058,Q10,165,1
18058,Q10,166,2
18058,Q10,167,1
18058,Q10,168,1
18058,Q10,169,1
18058,Q10,170,1
18058,Q10,171,2
18058,Q10,172,2
18058,Q10,173,1
18058,Q10,174,3
18058,Q10,175,2
18058,Q10,176,1
18058,Q10,177,3
18058,Q10,178,2
18058,Q10,179,1
18058,Q10,180,1
18058,Q10,181,1
18058,Q10,182,2
18058,Q10,183,1
18058,Q10,184,1
18058,Q10,185,2
18058,Q10,186,2
18058,Q10,187,1
18058,Q10,188,2
18058,Q10,189,1
18058,Q10,190,1
18058,Q10,191,1
18058,Q10,192,2
18058,Q10,193,1
18058,Q10,194,2
18058,Q10,195,2
18058,Q10,196,1
18058,Q10,197,1
18058,Q10,198,2
18058,Q10,199,2
18058,Q10,200,1
18058,Q10,201,2
18058,Q10,202,2
18058,Q10,203,3
18058,Q10,204,1
18058,Q10,205,2
18058,Q10,206,1
18058,Q10,207,1
18058,Q10,208,1
18058,Q10,209,2
18058,Q10,210,2
18058,Q10,211,1
18058,Q10,212,2
18058,Q10,213,1
18058,Q10,214,1
18058,Q10,215,1
18058,Q10,216,2
18058,Q10,217,2
18058,Q10,218,2
18058,Q10,219,2
18058,Q10,220,2
18058,Q10,221,1
18058,Q10,222,2
18058,Q10,223,1
18058,Q10,224,1
18058,Q10,225,1
18058,Q10,226,1
18058,Q10,227,3
18058,Q10,228,2
18058,Q10,229,3
18058,Q10,230,1
18058,Q10,231,3
18058,Q10,232,1
18058,Q10,233,2
18058,Q10,234,1
18058,Q10,235,2
18058,Q10,236,1
18058,Q10,237,1
18058,Q10,238,2
18058,Q10,239,2
18058,Q10,240,1
18058,Q10,241,1
18058,Q10,242,1
18058,Q10,243,1
18058,Q10,244,1
18058,Q10,245,1
18058,Q10,246,2
18058,Q10,247,1
18058,Q10,248,1
18058,Q10,249,1
18058,Q10,250,2
18058,Q10,251,1
18058,Q10,252,1
18058,Q10,253,1
18058,Q10,254,1
18058,Q10,255,2
18058,Q10,256,1
18058,Q10,257,1
18058,Q10,258,1
18058,Q10,259,1
18058,Q10,260,3
18058,Q10,261,2
18058,Q10,262,1
18058,Q10,263,1
18058,Q10,264,1
18058,Q10,265,1
18058,Q10,266,3
18058,Q10,267,2
18058,Q10,268,1
18058,Q10,269,2
18058,Q10,270,1
18058,Q10,271,1
18058,Q10,272,3
18058,Q10,273,2
18058,Q10,274,1
18058,Q10,275,1
18058,Q10,276,2
18058,Q10,277,2
18058,Q10,278,2
18058,Q10,279,2
18058,Q10,280,2
18058,Q10,281,3
18058,Q10,282,1
18058,Q10,283,3
18058,Q10,284,2
18058,Q10,285,1
18058,Q10,286,1
18058,Q10,287,1
18058,Q10,288,1
18058,Q10,289,1
18058,Q10,290,2
18058,Q10,291,2
18058,Q10,292,2
18058,Q10,293,2
18058,Q10,294,1
18058,Q10,295,2
18058,Q10,296,1
18058,Q10,297,1
18058,Q10,298,2
18058,Q10,299,1
18058,Q10,300,1
18058,Q10,301,2
18058,Q10,302,2
18058,Q10,303,1
18058,Q10,304,2
18058,Q10,305,1
18058,Q10,306,3
18058,Q10,307,1
18058,Q10,308,1
18058,Q10,309,1
18058,Q10,310,2
18058,Q10,311,2
18058,Q10,312,2
18058,Q10,313,3
18058,Q10,314,3
18058,Q10,315,2
18058,Q10,316,1
18058,Q10,317,1
18058,Q10,318,2
18058,Q10,319,3
18058,Q10,320,1
18058,Q10,321,2
18058,Q10,322,1
18058,Q10,323,1
18058,Q10,324,2
18058,Q10,325,2
18058,Q10,326,2
18058,Q10,327,2
18058,Q10,328,2
18058,Q10,329,1
18058,Q10,330,1
18058,Q10,331,1
18058,Q10,332,1
18058,Q10,333,1
18058,Q10,334,2
18058,Q10,335,1
18058,Q10,336,1
18058,Q10,337,2
18058,Q10,338,1
18058,Q10,339,1
18058,Q10,340,2
18058,Q10,341,1
18058,Q10,342,2
18058,Q10,343,3
18058,Q10,344,1
18058,Q10,345,1
18058,Q10,346,2
18058,Q10,347,1
18058,Q10,348,2
18058,Q10,349,2
18058,Q10,350,1
18058,Q10,351,2
18058,Q10,352,1
